,RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
3806,405A - Cluster,Okhla Tank,Harkesh Nagar,77.27600000000001,28.548000000000002,77.279,28.543,
3807,405A - Cluster,Harkesh Nagar,Apollo Hospital,77.279,28.543000000000003,77.282,28.539,
3808,405A - Cluster,Apollo Hospital,Sarita Vihar,77.282,28.539,77.287,28.532,
3809,405A - Cluster,Sarita Vihar,Madan Pur X-ing,77.28699999999999,28.531999999999996,77.289,28.528,
3810,405A - Cluster,Madan Pur X-ing,Haldiram,77.289,28.528000000000002,77.295,28.519,
3811,405A - Cluster,Haldiram,Ali Village,77.295,28.519000000000002,77.2966234386,28.5160664528,
3812,405A - Cluster,Ali Village,Onida Factory,77.2966234386,28.5160664528,77.297,28.513,
3813,405A - Cluster,Onida Factory,Badarpur Power House,77.297,28.513,77.300278,28.507242,
3814,405A - Cluster,Badarpur Power House,Badarpur Village,77.300278,28.507241999999998,77.3,28.502,
3815,405A - Cluster,Badarpur Village,Jaitpur Mor,77.3,28.502,77.302,28.498,
3816,405A - Cluster,Jaitpur Mor,Badarpur Border,77.30199999999999,28.498,77.304035,28.491765,
3887,408CL - Cluster,Raghubir Nagar F-Block,Baba Ramdev Mandir,77.105,28.651999999999997,77.109,28.653,57.0
3888,408CL - Cluster,Baba Ramdev Mandir,B-3 Andh Vidyalaya,77.109,28.653000000000002,77.108,28.656,
3889,408CL - Cluster,B-3 Andh Vidyalaya,Raghubir Nagar N-Block,77.108,28.656,77.108,28.657,
3890,408CL - Cluster,Raghubir Nagar N-Block,Raghubir Nagar Gurudwara,77.108,28.656999999999996,77.113,28.655,
3891,408CL - Cluster,Raghubir Nagar Gurudwara,Tagore Garden D Block,77.113,28.655,77.111,28.652,
3892,408CL - Cluster,Tagore Garden D Block,Holy Child School,77.111,28.651999999999997,77.113,28.65,
3893,408CL - Cluster,Holy Child School,Tagore Garden,77.113,28.65,77.117,28.646,
3894,408CL - Cluster,Tagore Garden,Rajouri Garden Extn.,77.117,28.646,77.119,28.647,
3895,408CL - Cluster,Rajouri Garden Extn.,Raja Garden,77.119,28.647,77.126,28.65,
3896,408CL - Cluster,Raja Garden,Bali Nagar,77.126,28.65,77.129,28.652,
3897,408CL - Cluster,Bali Nagar,BasaiDarapur/RameshNagar,77.12899999999999,28.651999999999997,77.132,28.653,
3898,408CL - Cluster,BasaiDarapur/RameshNagar,Kirti Nagar,77.132,28.653000000000002,77.136,28.654,
3899,408CL - Cluster,Kirti Nagar,Moti Nagar Market,77.13600000000001,28.654,77.141,28.657,
3900,408CL - Cluster,Moti Nagar Market,Moti Nagar,77.141,28.656999999999996,77.144,28.658,
3901,408CL - Cluster,Moti Nagar,Moti Nagar Industrial Area,77.14399999999999,28.658,77.146,28.658,
3902,408CL - Cluster,Moti Nagar Industrial Area,Moti Nagar Industrial Area,77.146,28.658,77.148,28.657,
3903,408CL - Cluster,Moti Nagar Industrial Area,Shadi Pur Depot,77.148,28.656999999999996,77.155,28.653,
3904,408CL - Cluster,Shadi Pur Depot,Shadipur Metro Station,77.155,28.653000000000002,77.158,28.651,
3905,408CL - Cluster,Shadipur Metro Station,West Patel Nagar,77.158,28.651,77.164,28.647,
3906,408CL - Cluster,West Patel Nagar,South Patel Nagar (Metro Station),77.164,28.647,77.168,28.645,
3907,408CL - Cluster,South Patel Nagar (Metro Station),East Patel Nagar,77.168,28.645,77.173,28.642,
3908,408CL - Cluster,East Patel Nagar,Rajender Nagar,77.173,28.642,77.175,28.641,
3909,408CL - Cluster,Rajender Nagar,Shankar Road,77.175,28.641,77.179,28.639,
3910,408CL - Cluster,Shankar Road,New Rajender Nagar,77.179,28.639,77.183,28.636,
3911,408CL - Cluster,New Rajender Nagar,Upper Ridge Road,77.183,28.636,77.19,28.632,
3912,408CL - Cluster,Upper Ridge Road,Talkatora Stadium,77.19,28.631999999999998,77.196,28.626,
3913,408CL - Cluster,Talkatora Stadium,R.M.L. Hospital,77.196,28.625999999999998,77.198,28.624,
3914,408CL - Cluster,R.M.L. Hospital,Talkatora Road,77.19800000000001,28.624000000000002,77.203,28.622,
3915,408CL - Cluster,Talkatora Road,Gurudwara Rakab Gunj,77.203,28.622,77.205,28.621,
3916,408CL - Cluster,Gurudwara Rakab Gunj,Kendriya Terminal,77.205,28.621,77.203,28.617,
3917,408CL - Cluster,Kendriya Terminal,NDPO,77.203,28.616999999999997,77.206,28.625,
3918,408CL - Cluster,NDPO,Gurudwara Bangla Sahib,77.206,28.625,77.209,28.625,
3919,408CL - Cluster,Gurudwara Bangla Sahib,Patel Chowk,77.209,28.625,77.21,28.624,
3920,408CL - Cluster,Patel Chowk,Aakashwani Bhawan,77.21,28.624000000000002,77.212,28.62,
3921,408CL - Cluster,Aakashwani Bhawan,KrishiBhawan/RailBhawanMetroStation,77.212,28.62,77.212,28.615,
3922,408CL - Cluster,KrishiBhawan/RailBhawanMetroStation,Udyog Bhawan,77.212,28.615,77.212,28.612,
3923,408CL - Cluster,Udyog Bhawan,Udyog Bhawan,77.212,28.612,77.213,28.61,
3924,408CL - Cluster,Udyog Bhawan,Nirman Bhawan,77.21300000000001,28.61,77.217,28.61,
3925,408CL - Cluster,Nirman Bhawan,Vigyan Bhawan,77.217,28.61,77.221,28.61,
3926,408CL - Cluster,Vigyan Bhawan,Akbar Road,77.221,28.61,77.225,28.61,
3927,408CL - Cluster,Akbar Road,Baroda House,77.225,28.61,77.2287101,28.6166758,
3928,408CL - Cluster,Baroda House,National Stadium,77.22871009999999,28.616675800000003,77.239,28.611,
3929,408CL - Cluster,National Stadium,Shaha Jahan Road,77.23899999999999,28.611,77.227,28.608,
3930,408CL - Cluster,Shaha Jahan Road,Humayun Road,77.227,28.608,77.227,28.603,
3931,408CL - Cluster,Humayun Road,Sujan Singh Park,77.227,28.603,77.229,28.6,
3932,408CL - Cluster,Sujan Singh Park,Sujan Singh Park,77.229,28.6,77.228,28.599,
3933,408CL - Cluster,Sujan Singh Park,Bharti Nagar,77.22800000000001,28.599,77.2286704968,28.5972267648,
3934,408CL - Cluster,Bharti Nagar,Dayal Singh College,77.2286704968,28.5972267648,77.229,28.592,
3935,408CL - Cluster,Dayal Singh College,J.L.N. Stadium (Sunhari Pullah Nallah Parking),77.229,28.592,77.2331180172,28.591527549,
3936,408CL - Cluster,J.L.N. Stadium (Sunhari Pullah Nallah Parking),Ishpat Bhawan,77.2331180172,28.591527549000002,77.2365439067,28.5923390407,
3937,408CL - Cluster,Ishpat Bhawan,Police Station Nizamuddin,77.2365439067,28.5923390407,77.244,28.591,
3938,408CL - Cluster,Police Station Nizamuddin,Nizamuddin Extension,77.244,28.590999999999998,77.246,28.589,
3939,408CL - Cluster,Nizamuddin Extension,Bhogal (Jungpura),77.24600000000001,28.589000000000002,77.249,28.584,
3940,408CL - Cluster,Bhogal (Jungpura),Bhogal,77.249,28.584,77.25,28.583,
3941,408CL - Cluster,Bhogal,Rojdoot Hotel,77.25,28.583000000000002,77.252,28.582,
3942,408CL - Cluster,Rojdoot Hotel,Nizamuddin Railway Station,77.252,28.581999999999997,77.253,28.586,
3943,408EXTCL - Cluster,Raghubir Nagar F-Block,Baba Ramdev Mandir,77.105,28.651999999999997,77.109,28.653,31.0
3944,408EXTCL - Cluster,Baba Ramdev Mandir,B-3 Andh Vidyalaya,77.109,28.653000000000002,77.108,28.656,
3945,408EXTCL - Cluster,B-3 Andh Vidyalaya,Raghubir Nagar N-Block,77.108,28.656,77.108,28.657,
3946,408EXTCL - Cluster,Raghubir Nagar N-Block,Raghubir Nagar Gurudwara,77.108,28.656999999999996,77.113,28.655,
3947,408EXTCL - Cluster,Raghubir Nagar Gurudwara,Tagore Garden D Block,77.113,28.655,77.111,28.652,
3948,408EXTCL - Cluster,Tagore Garden D Block,Holy Child School,77.111,28.651999999999997,77.113,28.65,
3949,408EXTCL - Cluster,Holy Child School,Tagore Garden,77.113,28.65,77.117,28.646,
3950,408EXTCL - Cluster,Tagore Garden,Rajouri Garden Extn.,77.117,28.646,77.119,28.647,
3951,408EXTCL - Cluster,Rajouri Garden Extn.,Raja Garden,77.119,28.647,77.126,28.65,
3952,408EXTCL - Cluster,Raja Garden,Bali Nagar,77.126,28.65,77.129,28.652,
3953,408EXTCL - Cluster,Bali Nagar,BasaiDarapur/RameshNagar,77.12899999999999,28.651999999999997,77.132,28.653,
3954,408EXTCL - Cluster,BasaiDarapur/RameshNagar,Kirti Nagar,77.132,28.653000000000002,77.136,28.654,
3955,408EXTCL - Cluster,Kirti Nagar,Moti Nagar Market,77.13600000000001,28.654,77.141,28.657,
3956,408EXTCL - Cluster,Moti Nagar Market,Moti Nagar,77.141,28.656999999999996,77.144,28.658,
3957,408EXTCL - Cluster,Moti Nagar,Moti Nagar Industrial Area,77.14399999999999,28.658,77.146,28.658,
3958,408EXTCL - Cluster,Moti Nagar Industrial Area,Moti Nagar Industrial Area,77.146,28.658,77.148,28.657,
3959,408EXTCL - Cluster,Moti Nagar Industrial Area,Shadi Pur Depot,77.148,28.656999999999996,77.155,28.653,
3960,408EXTCL - Cluster,Shadi Pur Depot,Shadipur Metro Station,77.155,28.653000000000002,77.158,28.651,
3961,408EXTCL - Cluster,Shadipur Metro Station,West Patel Nagar,77.158,28.651,77.164,28.647,
3962,408EXTCL - Cluster,West Patel Nagar,South Patel Nagar (Metro Station),77.164,28.647,77.168,28.645,
3963,408EXTCL - Cluster,South Patel Nagar (Metro Station),East Patel Nagar,77.168,28.645,77.173,28.642,
3964,408EXTCL - Cluster,East Patel Nagar,Rajender Nagar,77.173,28.642,77.175,28.641,
3965,408EXTCL - Cluster,Rajender Nagar,Shankar Road,77.175,28.641,77.179,28.639,
3966,408EXTCL - Cluster,Shankar Road,New Rajender Nagar,77.179,28.639,77.183,28.636,
3967,408EXTCL - Cluster,New Rajender Nagar,Upper Ridge Road,77.183,28.636,77.19,28.632,
3968,408EXTCL - Cluster,Upper Ridge Road,Talkatora Stadium,77.19,28.631999999999998,77.196,28.626,
3969,408EXTCL - Cluster,Talkatora Stadium,R.M.L. Hospital,77.196,28.625999999999998,77.198,28.624,
3970,408EXTCL - Cluster,R.M.L. Hospital,Talkatora Road,77.19800000000001,28.624000000000002,77.203,28.622,
3971,408EXTCL - Cluster,Talkatora Road,Gurudwara Rakab Gunj,77.203,28.622,77.205,28.621,
3972,408EXTCL - Cluster,Gurudwara Rakab Gunj,Kendriya Terminal Church Road,77.205,28.621,77.203,28.617,
4006,410ACL - Cluster,Khayala More/ Subhash Nagar Crossing,Subhash Nagar X-ing,77.107,28.642,77.107,28.642,43.0
4007,410ACL - Cluster,Subhash Nagar X-ing,Tatarpur,77.107,28.642,77.113,28.644,
4008,410ACL - Cluster,Tatarpur,Tagore Garden,77.113,28.644000000000002,77.116,28.645,
4009,410ACL - Cluster,Tagore Garden,Rajouri Garden Extn.,77.116,28.645,77.119,28.647,
4010,410ACL - Cluster,Rajouri Garden Extn.,Raja Garden,77.119,28.647,77.126,28.65,
4011,410ACL - Cluster,Raja Garden,Bali Nagar,77.126,28.65,77.129,28.652,
4012,410ACL - Cluster,Bali Nagar,BasaiDarapur/RameshNagar,77.12899999999999,28.651999999999997,77.132,28.653,
4013,410ACL - Cluster,BasaiDarapur/RameshNagar,Kirti Nagar,77.132,28.653000000000002,77.136,28.654,
4014,410ACL - Cluster,Kirti Nagar,Moti Nagar Market,77.13600000000001,28.654,77.141,28.657,
4015,410ACL - Cluster,Moti Nagar Market,Moti Nagar,77.141,28.656999999999996,77.144,28.658,
4016,410ACL - Cluster,Moti Nagar,Moti Nagar Industrial Area,77.14399999999999,28.658,77.146,28.658,
4017,410ACL - Cluster,Moti Nagar Industrial Area,Moti Nagar Industrial Area,77.146,28.658,77.148,28.657,
4018,410ACL - Cluster,Moti Nagar Industrial Area,Shadi Pur Depot,77.148,28.656999999999996,77.155,28.653,
4019,410ACL - Cluster,Shadi Pur Depot,Shadipur Metro Station,77.155,28.653000000000002,77.158,28.651,
4020,410ACL - Cluster,Shadipur Metro Station,West Patel Nagar,77.158,28.651,77.164,28.647,
4021,410ACL - Cluster,West Patel Nagar,South Patel Nagar (Metro Station),77.164,28.647,77.168,28.645,
4022,410ACL - Cluster,South Patel Nagar (Metro Station),East Patel Nagar,77.168,28.645,77.173,28.642,
4023,410ACL - Cluster,East Patel Nagar,Rajender Nagar,77.173,28.642,77.175,28.641,
4024,410ACL - Cluster,Rajender Nagar,Shankar Road,77.175,28.641,77.179,28.639,
4025,410ACL - Cluster,Shankar Road,New Rajender Nagar,77.179,28.639,77.183,28.636,
4026,410ACL - Cluster,New Rajender Nagar,Upper Ridge Road,77.183,28.636,77.19,28.632,
4027,410ACL - Cluster,Upper Ridge Road,Talkatora Stadium,77.19,28.631999999999998,77.196,28.626,
4028,410ACL - Cluster,Talkatora Stadium,R.M.L. Hospital,77.196,28.625999999999998,77.198,28.624,
4029,410ACL - Cluster,R.M.L. Hospital,Talkatora Road,77.19800000000001,28.624000000000002,77.203,28.622,
4030,410ACL - Cluster,Talkatora Road,Gurudwara Rakab Gunj,77.203,28.622,77.205,28.621,
4031,410ACL - Cluster,Gurudwara Rakab Gunj,Kendriya Terminal,77.205,28.621,77.203,28.617,
4032,410ACL - Cluster,Kendriya Terminal,NDPO,77.203,28.616999999999997,77.206,28.625,
4033,410ACL - Cluster,NDPO,Gurudwara Bangla Sahib,77.206,28.625,77.209,28.625,
4034,410ACL - Cluster,Gurudwara Bangla Sahib,Patel Chowk,77.209,28.625,77.21,28.624,
4035,410ACL - Cluster,Patel Chowk,Aakashwani Bhawan,77.21,28.624000000000002,77.212,28.62,
4036,410ACL - Cluster,Aakashwani Bhawan,KrishiBhawan/RailBhawanMetroStation,77.212,28.62,77.212,28.615,
4037,410ACL - Cluster,KrishiBhawan/RailBhawanMetroStation,Udyog Bhawan,77.212,28.615,77.212,28.612,
4038,410ACL - Cluster,Udyog Bhawan,Udyog Bhawan,77.212,28.612,77.213,28.61,
4039,410ACL - Cluster,Udyog Bhawan,Nirman Bhawan,77.21300000000001,28.61,77.217,28.61,
4040,410ACL - Cluster,Nirman Bhawan,Vigyan Bhawan,77.217,28.61,77.221,28.61,
4041,410ACL - Cluster,Vigyan Bhawan,Akbar Road,77.221,28.61,77.225,28.61,
4042,410ACL - Cluster,Akbar Road,Baroda House,77.225,28.61,77.2287101,28.6166758,
4043,410ACL - Cluster,Baroda House,National Stadium,77.22871009999999,28.616675800000003,77.239,28.611,
4044,410ACL - Cluster,National Stadium,Jaipur House,77.23899999999999,28.611,77.233,28.609,
4045,410ACL - Cluster,Jaipur House,Bapa Nagar,77.233,28.609,77.235,28.606,
4046,410ACL - Cluster,Bapa Nagar,Golf Club,77.235,28.605999999999998,77.237,28.601,
4047,410ACL - Cluster,Golf Club,Police Station Nizamuddin,77.237,28.601,77.244,28.591,
4048,410CL - Cluster,Subhash Nagar X-ing,Tatarpur,77.107,28.642,77.113,28.644,52.0
4049,410CL - Cluster,Tatarpur,Tagore Garden,77.113,28.644000000000002,77.116,28.645,
4050,410CL - Cluster,Tagore Garden,Rajouri Garden Extn.,77.116,28.645,77.119,28.647,
4051,410CL - Cluster,Rajouri Garden Extn.,Raja Garden,77.119,28.647,77.126,28.65,
4052,410CL - Cluster,Raja Garden,Bali Nagar,77.126,28.65,77.129,28.652,
4053,410CL - Cluster,Bali Nagar,BasaiDarapur/RameshNagar,77.12899999999999,28.651999999999997,77.132,28.653,
4054,410CL - Cluster,BasaiDarapur/RameshNagar,Kirti Nagar,77.132,28.653000000000002,77.136,28.654,
4055,410CL - Cluster,Kirti Nagar,Moti Nagar Market,77.13600000000001,28.654,77.141,28.657,
4056,410CL - Cluster,Moti Nagar Market,Moti Nagar,77.141,28.656999999999996,77.144,28.658,
4057,410CL - Cluster,Moti Nagar,Moti Nagar Industrial Area,77.14399999999999,28.658,77.146,28.658,
4058,410CL - Cluster,Moti Nagar Industrial Area,Moti Nagar Industrial Area,77.146,28.658,77.148,28.657,
4059,410CL - Cluster,Moti Nagar Industrial Area,Shadi Pur Depot,77.148,28.656999999999996,77.155,28.653,
4060,410CL - Cluster,Shadi Pur Depot,Shadipur Metro Station,77.155,28.653000000000002,77.158,28.651,
4061,410CL - Cluster,Shadipur Metro Station,West Patel Nagar,77.158,28.651,77.164,28.647,
4062,410CL - Cluster,West Patel Nagar,South Patel Nagar (Metro Station),77.164,28.647,77.168,28.645,
4063,410CL - Cluster,South Patel Nagar (Metro Station),East Patel Nagar,77.168,28.645,77.173,28.642,
4064,410CL - Cluster,East Patel Nagar,Rajender Nagar,77.173,28.642,77.175,28.641,
4065,410CL - Cluster,Rajender Nagar,Shankar Road,77.175,28.641,77.179,28.639,
4066,410CL - Cluster,Shankar Road,New Rajender Nagar,77.179,28.639,77.183,28.636,
4067,410CL - Cluster,New Rajender Nagar,Upper Ridge Road,77.183,28.636,77.19,28.632,
4068,410CL - Cluster,Upper Ridge Road,Talkatora Stadium,77.19,28.631999999999998,77.196,28.626,
4069,410CL - Cluster,Talkatora Stadium,R.M.L. Hospital,77.196,28.625999999999998,77.198,28.624,
4070,410CL - Cluster,R.M.L. Hospital,Talkatora Road,77.19800000000001,28.624000000000002,77.203,28.622,
4071,410CL - Cluster,Talkatora Road,Gurudwara Rakab Gunj,77.203,28.622,77.205,28.621,
4072,410CL - Cluster,Gurudwara Rakab Gunj,Kendriya Terminal,77.205,28.621,77.203,28.617,
4073,410CL - Cluster,Kendriya Terminal,NDPO,77.203,28.616999999999997,77.206,28.625,
4074,410CL - Cluster,NDPO,Gurudwara Bangla Sahib,77.206,28.625,77.209,28.625,
4075,410CL - Cluster,Gurudwara Bangla Sahib,Patel Chowk,77.209,28.625,77.21,28.624,
4076,410CL - Cluster,Patel Chowk,Aakashwani Bhawan,77.21,28.624000000000002,77.212,28.62,
4077,410CL - Cluster,Aakashwani Bhawan,KrishiBhawan/RailBhawanMetroStation,77.212,28.62,77.212,28.615,
4078,410CL - Cluster,KrishiBhawan/RailBhawanMetroStation,Udyog Bhawan,77.212,28.615,77.212,28.612,
4079,410CL - Cluster,Udyog Bhawan,Udyog Bhawan,77.212,28.612,77.213,28.61,
4080,410CL - Cluster,Udyog Bhawan,Nirman Bhawan,77.21300000000001,28.61,77.217,28.61,
4081,410CL - Cluster,Nirman Bhawan,Vigyan Bhawan,77.217,28.61,77.221,28.61,
4082,410CL - Cluster,Vigyan Bhawan,Akbar Road,77.221,28.61,77.225,28.61,
4083,410CL - Cluster,Akbar Road,Baroda House,77.225,28.61,77.2287101,28.6166758,
4084,410CL - Cluster,Baroda House,National Stadium,77.22871009999999,28.616675800000003,77.239,28.611,
4085,410CL - Cluster,National Stadium,Jaipur House,77.23899999999999,28.611,77.233,28.609,
4086,410CL - Cluster,Jaipur House,Bapa Nagar,77.233,28.609,77.235,28.606,
4087,410CL - Cluster,Bapa Nagar,Golf Club,77.235,28.605999999999998,77.237,28.601,
4088,410CL - Cluster,Golf Club,Police Station Nizamuddin,77.237,28.601,77.244,28.591,
4089,410CL - Cluster,Police Station Nizamuddin,Nizamuddin Extension,77.244,28.590999999999998,77.246,28.589,
4090,410CL - Cluster,Nizamuddin Extension,Bhogal (Jungpura),77.24600000000001,28.589000000000002,77.249,28.584,
4091,410CL - Cluster,Bhogal (Jungpura),Bhogal,77.249,28.584,77.25,28.583,
4092,410CL - Cluster,Bhogal,Ashram,77.25,28.583000000000002,77.257703,28.5735,
4093,410CL - Cluster,Ashram,Nehru Nagar,77.257703,28.5735,77.253,28.568,
4094,410CL - Cluster,Nehru Nagar,Sri Niwaspuri / PG DAV College Lajpat Nagar,77.253,28.568,77.253,28.566,
4095,410CL - Cluster,Sri Niwaspuri / PG DAV College Lajpat Nagar,Lajpat Nagar Ring Road,77.253,28.566,77.248,28.565,
4096,410CL - Cluster,Lajpat Nagar Ring Road,Lajpat Nagar,77.248,28.565,77.244,28.565,
4097,410CL - Cluster,Lajpat Nagar,Delhi Jal Board Lajpat Nagar,77.244,28.565,77.246,28.57,
4098,410CL - Cluster,Delhi Jal Board Lajpat Nagar,Jal Vihar Terminal,77.24600000000001,28.57,77.246,28.578,
4176,418A - Cluster,Shahadra Terminal,Shahdara (Shyam Lal College),77.28699999999999,28.674,77.282,28.673,52.0
4177,418A - Cluster,Shahdara (Shyam Lal College),Kanti Nagar Extension,77.282,28.673000000000002,77.28,28.67,
4178,418A - Cluster,Kanti Nagar Extension,Jharkhandi,77.28,28.67,77.282,28.667,
4179,418A - Cluster,Jharkhandi,East Azad Nagar,77.282,28.666999999999998,77.285,28.663,
4180,418A - Cluster,East Azad Nagar,Swarn Cinema,77.285,28.663,77.286,28.662,
4181,418A - Cluster,Swarn Cinema,Krishna Nagar A Block,77.286,28.662,77.287,28.661,
4182,418A - Cluster,Krishna Nagar A Block,Hans Apartment,77.28699999999999,28.660999999999998,77.29,28.658,
4183,418A - Cluster,Hans Apartment,Arjun Nagar,77.29,28.658,77.291,28.656,
4184,418A - Cluster,Arjun Nagar,Radheypuri,77.291,28.656,77.292,28.654,
4185,418A - Cluster,Radheypuri,Jagat Puri A-Block,77.292,28.654,77.292,28.651,
4186,418A - Cluster,Jagat Puri A-Block,Jagatpuri F-Block,77.292,28.651,77.295,28.648,
4187,418A - Cluster,Jagatpuri F-Block,Karkardooma Xing,77.295,28.648000000000003,77.297,28.645,
4188,418A - Cluster,Karkardooma Xing,New Rajdhani Enclave,77.297,28.645,77.296,28.642,
4189,418A - Cluster,New Rajdhani Enclave,Preet Vihar,77.296,28.642,77.292,28.639,
4190,418A - Cluster,Preet Vihar,Nirman Vihar,77.292,28.639,77.287,28.636,
4191,418A - Cluster,Nirman Vihar,Shakarpur Crossing,77.28699999999999,28.636,77.285,28.635,
4192,418A - Cluster,Shakarpur Crossing,Shakar Pur,77.285,28.635,77.282,28.633,
4193,418A - Cluster,Shakar Pur,Laxmi Nagar,77.282,28.633000000000003,77.278,28.631,
4194,418A - Cluster,Laxmi Nagar,Rainy Well,77.278,28.631,77.26,28.628,
4195,418A - Cluster,Rainy Well,Delhi Secretariat,77.26,28.628,77.2523542868,28.627928933,
4196,418A - Cluster,Delhi Secretariat,ITO,77.2523542868,28.627928933000003,77.243,28.627,
4197,418A - Cluster,ITO,Supreme Court,77.243,28.627,77.24,28.623,
4198,418A - Cluster,Supreme Court,Pragati Maidan Gate 5,77.24,28.623,77.24,28.617,
4199,418A - Cluster,Pragati Maidan Gate 5,ITPO Gate No. 3,77.24,28.616999999999997,77.24,28.615,
4200,418A - Cluster,ITPO Gate No. 3,National Stadium,77.24,28.615,77.239,28.611,
4201,418A - Cluster,National Stadium,Zoo,77.23899999999999,28.611,77.24,28.608,
4202,418A - Cluster,Zoo,Sunder Nagar,77.24,28.608,77.24,28.602,
4203,418A - Cluster,Sunder Nagar,Delhi Public School,77.24,28.601999999999997,77.24,28.598,
4204,418A - Cluster,Delhi Public School,Police Station Nizamuddin,77.24,28.598000000000003,77.244,28.591,
4205,418A - Cluster,Police Station Nizamuddin,Nizamuddin Extension,77.244,28.590999999999998,77.246,28.589,
4206,418A - Cluster,Nizamuddin Extension,Bhogal (Jungpura),77.24600000000001,28.589000000000002,77.249,28.584,
4207,418A - Cluster,Bhogal (Jungpura),Bhogal,77.249,28.584,77.25,28.583,
4208,418A - Cluster,Bhogal,Ashram,77.25,28.583000000000002,77.257703,28.5735,
4209,418A - Cluster,Ashram,Ashram,77.257703,28.5735,77.257703,28.5735,
4210,418A - Cluster,Ashram,Mata Mandir New Friends Colony,77.257703,28.5735,77.264,28.564,
4211,418A - Cluster,Mata Mandir New Friends Colony,Ishwar Nagar,77.264,28.564,77.266,28.561,
4212,418A - Cluster,Ishwar Nagar,Kalka Ji Crossing,77.266,28.561,77.269,28.557,
4213,418A - Cluster,Kalka Ji Crossing,Sukhdev Vihar Depot,77.26899999999999,28.557,77.271,28.554,
4214,418A - Cluster,Sukhdev Vihar Depot,CRRI,77.271,28.554000000000002,77.274,28.55,
4215,418A - Cluster,CRRI,Okhla Tank,77.274,28.55,77.276,28.548,
4216,418A - Cluster,Okhla Tank,Harkesh Nagar,77.27600000000001,28.548000000000002,77.279,28.543,
4217,418A - Cluster,Harkesh Nagar,Apollo Hospital,77.279,28.543000000000003,77.282,28.539,
4218,418A - Cluster,Apollo Hospital,Sarita Vihar,77.282,28.539,77.287,28.532,
4219,418A - Cluster,Sarita Vihar,Madan Pur Khadar X-ing,77.28699999999999,28.531999999999996,77.288,28.529,
4220,418A - Cluster,Madan Pur Khadar X-ing,Haldiram,77.288,28.529,77.295,28.519,
4221,418A - Cluster,Haldiram,Ali Village,77.295,28.519000000000002,77.2966234386,28.5160664528,
4222,418A - Cluster,Ali Village,Onida Factory,77.2966234386,28.5160664528,77.297,28.513,
4223,418A - Cluster,Onida Factory,Badarpur Power House,77.297,28.513,77.300278,28.507242,
4224,418A - Cluster,Badarpur Power House,Badarpur Village,77.300278,28.507241999999998,77.3,28.502,
4225,418A - Cluster,Badarpur Village,Jaitpur Mor,77.3,28.502,77.302,28.498,
4226,418A - Cluster,Jaitpur Mor,Badarpur Border,77.30199999999999,28.498,77.304035,28.491765,
4254,418EXT - Cluster,Shahadra Terminal,Shahdara (Shyam Lal College),77.28699999999999,28.674,77.282,28.673,35.0
4255,418EXT - Cluster,Shahdara (Shyam Lal College),Kanti Nagar Extension,77.282,28.673000000000002,77.28,28.67,
4256,418EXT - Cluster,Kanti Nagar Extension,Jharkhandi,77.28,28.67,77.282,28.667,
4257,418EXT - Cluster,Jharkhandi,East Azad Nagar,77.282,28.666999999999998,77.285,28.663,
4258,418EXT - Cluster,East Azad Nagar,Swarn Cinema,77.285,28.663,77.286,28.662,
4259,418EXT - Cluster,Swarn Cinema,Krishna Nagar A Block,77.286,28.662,77.287,28.661,
4260,418EXT - Cluster,Krishna Nagar A Block,Hans Apartment,77.28699999999999,28.660999999999998,77.29,28.658,
4261,418EXT - Cluster,Hans Apartment,Arjun Nagar,77.29,28.658,77.291,28.656,
4262,418EXT - Cluster,Arjun Nagar,Radheypuri,77.291,28.656,77.292,28.654,
4263,418EXT - Cluster,Radheypuri,Jagat Puri A-Block,77.292,28.654,77.292,28.651,
4264,418EXT - Cluster,Jagat Puri A-Block,Jagatpuri F-Block,77.292,28.651,77.295,28.648,
4265,418EXT - Cluster,Jagatpuri F-Block,Gagan Vihar,77.295,28.648000000000003,77.297,28.645,
4266,418EXT - Cluster,Gagan Vihar,New Rajdhani Enclave,77.297,28.645,77.296,28.642,
4267,418EXT - Cluster,New Rajdhani Enclave,Preet Vihar,77.296,28.642,77.292,28.639,
4268,418EXT - Cluster,Preet Vihar,Nirman Vihar,77.292,28.639,77.287,28.636,
4269,418EXT - Cluster,Nirman Vihar,Shakarpur Crossing,77.28699999999999,28.636,77.285,28.635,
4270,418EXT - Cluster,Shakarpur Crossing,Shakar Pur,77.285,28.635,77.282,28.633,
4271,418EXT - Cluster,Shakar Pur,Laxmi Nagar,77.282,28.633000000000003,77.278,28.631,
4272,418EXT - Cluster,Laxmi Nagar,Rainy Well,77.278,28.631,77.26,28.628,
4273,418EXT - Cluster,Rainy Well,Delhi Secretariat,77.26,28.628,77.2523542868,28.627928933,
4274,418EXT - Cluster,Delhi Secretariat,ITO,77.2523542868,28.627928933000003,77.243,28.627,
4275,418EXT - Cluster,ITO,Supreme Court,77.243,28.627,77.24,28.623,
4276,418EXT - Cluster,Supreme Court,Pragati Maidan Gate 5,77.24,28.623,77.24,28.617,
4277,418EXT - Cluster,Pragati Maidan Gate 5,ITPO Gate No. 3,77.24,28.616999999999997,77.24,28.615,
4278,418EXT - Cluster,ITPO Gate No. 3,National Stadium,77.24,28.615,77.239,28.611,
